tract,year,Close-down,New open,is_cbd,post_covid,DID,ln(New open),ln(Close-down)
1500,2016,6,6,1,0,0,1.791759469228055,1.791759469228055
1600,2016,10,10,1,0,0,2.302585092994046,2.302585092994046
1700,2016,1,1,1,0,0,0.0,0.0
1800,2016,3,1,1,0,0,0.0,1.0986122886681098
1900,2016,1,0,1,0,0,-inf,0.0
2000,2016,2,1,0,0,0,0.0,0.6931471805599453
2100,2016,0,0,1,0,0,-inf,-inf
2200,2016,1,1,1,0,0,0.0,0.0
2300,2016,0,3,1,0,0,1.0986122886681098,-inf
2400,2016,7,15,1,0,0,2.70805020110221,1.9459101490553132
2500,2016,2,1,1,0,0,0.0,0.6931471805599453
2701,2016,0,0,0,0,0,-inf,-inf
2702,2016,3,1,0,0,0,0.0,1.0986122886681098
2801,2016,0,2,0,0,0,0.6931471805599453,-inf
2802,2016,5,1,0,0,0,0.0,1.6094379124341003
2900,2016,8,4,0,0,0,1.3862943611198906,2.0794415416798357
3001,2016,0,1,0,0,0,0.0,-inf
3002,2016,0,0,0,0,0,-inf,-inf
3100,2016,3,1,0,0,0,0.0,1.0986122886681098
3200,2016,0,1,0,0,0,0.0,-inf
3300,2016,1,2,0,0,0,0.6931471805599453,0.0
3600,2016,0,2,0,0,0,0.6931471805599453,-inf
3701,2016,0,0,0,0,0,-inf,-inf
3702,2016,0,0,0,0,0,-inf,-inf
3800,2016,2,4,0,0,0,1.3862943611198906,0.6931471805599453
3901,2016,4,2,0,0,0,0.6931471805599453,1.3862943611198906
3902,2016,2,0,0,0,0,-inf,0.6931471805599453
4001,2016,5,4,0,0,0,1.3862943611198906,1.6094379124341003
4002,2016,1,2,0,0,0,0.6931471805599453,0.0
4101,2016,0,0,0,0,0,-inf,-inf
4103,2016,1,1,0,0,0,0.0,0.0
4104,2016,0,1,0,0,0,0.0,-inf
4201,2016,0,0,0,0,0,-inf,-inf
4202,2016,0,1,0,0,0,0.0,-inf
5400,2016,0,0,0,0,0,-inf,-inf
5500,2016,0,0,0,0,0,-inf,-inf
5600,2016,0,1,0,0,0,0.0,-inf
6000,2016,0,2,0,0,0,0.6931471805599453,-inf
6200,2016,0,0,0,0,0,-inf,-inf
6300,2016,0,0,0,0,0,-inf,-inf
6600,2016,3,1,0,0,0,0.0,1.0986122886681098
6700,2016,1,1,0,0,0,0.0,0.0
7000,2016,1,0,0,0,0,-inf,0.0
7101,2016,0,2,0,0,0,0.6931471805599453,-inf
7200,2016,0,0,0,0,0,-inf,-inf
7300,2016,0,0,0,0,0,-inf,-inf
7400,2016,1,0,0,0,0,-inf,0.0
7700,2016,0,1,0,0,0,0.0,-inf
7800,2016,0,3,0,0,0,1.0986122886681098,-inf
7900,2016,1,3,0,0,0,1.0986122886681098,0.0
8000,2016,1,0,0,0,0,-inf,0.0
8101,2016,0,0,0,0,0,-inf,-inf
8102,2016,0,0,0,0,0,-inf,-inf
8200,2016,0,0,0,0,0,-inf,-inf
8302,2016,1,2,0,0,0,0.6931471805599453,0.0
8400,2016,0,0,0,0,0,-inf,-inf
8500,2016,2,1,0,0,0,0.0,0.6931471805599453
8601,2016,3,3,0,0,0,1.0986122886681098,1.0986122886681098
8602,2016,0,1,0,0,0,0.0,-inf
8701,2016,1,3,0,0,0,1.0986122886681098,0.0
8702,2016,2,3,0,0,0,1.0986122886681098,0.6931471805599453
8801,2016,4,1,0,0,0,0.0,1.3862943611198906
8802,2016,4,8,0,0,0,2.0794415416798357,1.3862943611198906
9000,2016,4,3,0,0,0,1.0986122886681098,1.3862943611198906
9100,2016,2,1,0,0,0,0.0,0.6931471805599453
9200,2016,1,1,0,0,0,0.0,0.0
9300,2016,1,0,0,0,0,-inf,0.0
9400,2016,1,0,0,0,0,-inf,0.0
9500,2016,0,0,0,0,0,-inf,-inf
9600,2016,0,0,0,0,0,-inf,-inf
9801,2016,2,1,0,0,0,0.0,0.6931471805599453
9802,2016,1,1,0,0,0,0.0,0.0
10000,2016,1,0,0,0,0,-inf,0.0
10100,2016,0,0,0,0,0,-inf,-inf
10200,2016,0,0,0,0,0,-inf,-inf
10300,2016,0,1,0,0,0,0.0,-inf
10400,2016,0,0,0,0,0,-inf,-inf
10500,2016,0,0,0,0,0,-inf,-inf
10600,2016,0,1,0,0,0,0.0,-inf
10700,2016,0,0,0,0,0,-inf,-inf
10800,2016,0,2,0,0,0,0.6931471805599453,-inf
10900,2016,0,0,0,0,0,-inf,-inf
11000,2016,0,1,0,0,0,0.0,-inf
11100,2016,1,3,0,0,0,1.0986122886681098,0.0
11200,2016,0,1,0,0,0,0.0,-inf
11300,2016,0,0,0,0,0,-inf,-inf
11400,2016,0,0,0,0,0,-inf,-inf
11500,2016,0,0,0,0,0,-inf,-inf
11700,2016,0,0,0,0,0,-inf,-inf
11800,2016,0,0,0,0,0,-inf,-inf
11900,2016,0,0,0,0,0,-inf,-inf
12000,2016,0,0,0,0,0,-inf,-inf
12100,2016,1,0,0,0,0,-inf,0.0
12201,2016,0,1,0,0,0,0.0,-inf
12203,2016,1,1,0,0,0,0.0,0.0
12204,2016,0,0,0,0,0,-inf,-inf
12501,2016,3,0,1,0,0,-inf,1.0986122886681098
12502,2016,3,4,1,0,0,1.3862943611198906,1.0986122886681098
13100,2016,0,0,1,0,0,-inf,-inf
13200,2016,1,0,1,0,0,-inf,0.0
13300,2016,3,3,1,0,0,1.0986122886681098,1.0986122886681098
13401,2016,0,2,1,0,0,0.6931471805599453,-inf
13402,2016,2,2,1,0,0,0.6931471805599453,0.6931471805599453
13500,2016,2,3,1,0,0,1.0986122886681098,0.6931471805599453
13601,2016,2,4,1,0,0,1.3862943611198906,0.6931471805599453
13602,2016,0,1,0,0,0,0.0,-inf
13701,2016,0,0,0,0,0,-inf,-inf
13702,2016,1,0,0,0,0,-inf,0.0
13800,2016,0,0,0,0,0,-inf,-inf
13900,2016,0,0,0,0,0,-inf,-inf
14000,2016,1,1,0,0,0,0.0,0.0
14100,2016,0,0,0,0,0,-inf,-inf
14201,2016,1,5,0,0,0,1.6094379124341003,0.0
14202,2016,4,2,0,0,0,0.6931471805599453,1.3862943611198906
14300,2016,2,3,0,0,0,1.0986122886681098,0.6931471805599453
14400,2016,7,4,0,0,0,1.3862943611198906,1.9459101490553132
14600,2016,2,1,0,0,0,0.0,0.6931471805599453
14700,2016,5,2,0,0,0,0.6931471805599453,1.6094379124341003
14800,2016,0,0,0,0,0,-inf,-inf
14900,2016,0,0,0,0,0,-inf,-inf
15102,2016,0,0,0,0,0,-inf,-inf
15300,2016,0,0,0,0,0,-inf,-inf
15600,2016,0,0,0,0,0,-inf,-inf
15700,2016,1,2,0,0,0,0.6931471805599453,0.0
15800,2016,4,2,0,0,0,0.6931471805599453,1.3862943611198906
16001,2016,1,0,0,0,0,-inf,0.0
16002,2016,0,3,0,0,0,1.0986122886681098,-inf
16100,2016,5,3,0,0,0,1.0986122886681098,1.6094379124341003
16200,2016,1,0,0,0,0,-inf,0.0
16300,2016,0,2,0,0,0,0.6931471805599453,-inf
16500,2016,0,0,0,0,0,-inf,-inf
16600,2016,0,0,0,0,0,-inf,-inf
16702,2016,1,0,0,0,0,-inf,0.0
16901,2016,1,0,0,0,0,-inf,0.0
16902,2016,0,1,0,0,0,0.0,-inf
17000,2016,4,2,0,0,0,0.6931471805599453,1.3862943611198906
17201,2016,0,1,0,0,0,0.0,-inf
17300,2016,0,0,0,0,0,-inf,-inf
17500,2016,0,1,0,0,0,0.0,-inf
17601,2016,0,0,0,0,0,-inf,-inf
17602,2016,0,0,0,0,0,-inf,-inf
17702,2016,0,0,0,0,0,-inf,-inf
17800,2016,0,0,0,0,0,-inf,-inf
17900,2016,0,0,0,0,0,-inf,-inf
18001,2016,1,2,0,0,0,0.6931471805599453,0.0
18002,2016,2,1,0,0,0,0.0,0.6931471805599453
18300,2016,1,0,0,0,0,-inf,0.0
18400,2016,0,0,0,0,0,-inf,-inf
18801,2016,0,0,0,0,0,-inf,-inf
18802,2016,0,0,0,0,0,-inf,-inf
19000,2016,1,0,0,0,0,-inf,0.0
19100,2016,1,2,0,0,0,0.6931471805599453,0.0
19200,2016,0,0,0,0,0,-inf,-inf
19501,2016,0,0,0,0,0,-inf,-inf
19502,2016,0,0,0,0,0,-inf,-inf
19700,2016,0,1,0,0,0,0.0,-inf
19800,2016,0,0,0,0,0,-inf,-inf
19900,2016,0,0,0,0,0,-inf,-inf
20000,2016,0,0,0,0,0,-inf,-inf
20101,2016,0,0,0,0,0,-inf,-inf
20102,2016,0,0,0,0,0,-inf,-inf
20200,2016,0,0,0,0,0,-inf,-inf
20300,2016,3,0,0,0,0,-inf,1.0986122886681098
20400,2016,1,0,0,0,0,-inf,0.0
20500,2016,0,1,0,0,0,0.0,-inf
20701,2016,4,3,0,0,0,1.0986122886681098,1.3862943611198906
20702,2016,0,0,0,0,0,-inf,-inf
20800,2016,0,0,0,0,0,-inf,-inf
20900,2016,0,3,0,0,0,1.0986122886681098,-inf
21000,2016,5,5,0,0,0,1.6094379124341003,1.6094379124341003
21100,2016,0,1,0,0,0,0.0,-inf
21200,2016,3,0,0,0,0,-inf,1.0986122886681098
21300,2016,4,4,0,0,0,1.3862943611198906,1.3862943611198906
21400,2016,5,4,0,0,0,1.3862943611198906,1.6094379124341003
21500,2016,1,2,0,0,0,0.6931471805599453,0.0
21600,2016,2,4,0,0,0,1.3862943611198906,0.6931471805599453
21700,2016,2,2,0,0,0,0.6931471805599453,0.6931471805599453
21800,2016,0,1,0,0,0,0.0,-inf
21900,2016,1,0,0,0,0,-inf,0.0
22000,2016,0,0,0,0,0,-inf,-inf
23100,2016,1,2,0,0,0,0.6931471805599453,0.0
23600,2016,1,3,0,0,0,1.0986122886681098,0.0
23700,2016,0,1,0,0,0,0.0,-inf
23800,2016,1,1,0,0,0,0.0,0.0
24000,2016,2,0,0,0,0,-inf,0.6931471805599453
24100,2016,4,0,0,0,0,-inf,1.3862943611198906
24300,2016,1,0,0,0,0,-inf,0.0
24400,2016,0,0,0,0,0,-inf,-inf
24500,2016,0,0,0,0,0,-inf,-inf
24600,2016,3,1,0,0,0,0.0,1.0986122886681098
24700,2016,0,0,0,0,0,-inf,-inf
24800,2016,0,0,0,0,0,-inf,-inf
24900,2016,0,0,0,0,0,-inf,-inf
25200,2016,0,0,0,0,0,-inf,-inf
25300,2016,1,2,0,0,0,0.6931471805599453,0.0
25400,2016,0,0,0,0,0,-inf,-inf
25500,2016,1,2,0,0,0,0.6931471805599453,0.0
25600,2016,0,0,0,0,0,-inf,-inf
25700,2016,1,1,0,0,0,0.0,0.0
25900,2016,0,0,0,0,0,-inf,-inf
26000,2016,0,2,0,0,0,0.6931471805599453,-inf
26100,2016,0,0,0,0,0,-inf,-inf
26200,2016,0,0,0,0,0,-inf,-inf
26301,2016,0,0,0,0,0,-inf,-inf
26302,2016,1,1,0,0,0,0.0,0.0
26400,2016,0,1,0,0,0,0.0,-inf
26500,2016,1,0,0,0,0,-inf,0.0
26600,2016,0,1,0,0,0,0.0,-inf
26700,2016,0,0,0,0,0,-inf,-inf
26800,2016,1,0,0,0,0,-inf,0.0
26900,2016,0,0,0,0,0,-inf,-inf
27000,2016,0,0,0,0,0,-inf,-inf
27100,2016,0,0,0,0,0,-inf,-inf
27200,2016,1,0,0,0,0,-inf,0.0
27300,2016,0,1,0,0,0,0.0,-inf
27401,2016,1,2,0,0,0,0.6931471805599453,0.0
27402,2016,1,0,0,0,0,-inf,0.0
27500,2016,0,0,0,0,0,-inf,-inf
27600,2016,0,0,0,0,0,-inf,-inf
27700,2016,0,1,0,0,0,0.0,-inf
27800,2016,2,0,0,0,0,-inf,0.6931471805599453
27902,2016,0,0,0,0,0,-inf,-inf
28100,2016,0,0,0,0,0,-inf,-inf
28200,2016,1,0,0,0,0,-inf,0.0
28300,2016,0,0,0,0,0,-inf,-inf
28500,2016,1,1,0,0,0,0.0,0.0
28600,2016,1,0,0,0,0,-inf,0.0
28700,2016,1,0,0,0,0,-inf,0.0
28800,2016,1,0,0,0,0,-inf,0.0
28901,2016,0,0,0,0,0,-inf,-inf
29000,2016,0,0,0,0,0,-inf,-inf
29100,2016,3,1,0,0,0,0.0,1.0986122886681098
29200,2016,1,0,0,0,0,-inf,0.0
29300,2016,0,1,0,0,0,0.0,-inf
29400,2016,1,1,0,0,0,0.0,0.0
29800,2016,1,0,0,0,0,-inf,0.0
29900,2016,1,0,0,0,0,-inf,0.0
30000,2016,0,1,0,0,0,0.0,-inf
30100,2016,0,0,0,0,0,-inf,-inf
30200,2016,0,1,0,0,0,0.0,-inf
30501,2016,0,0,0,0,0,-inf,-inf
30502,2016,1,0,0,0,0,-inf,0.0
30600,2016,1,0,0,0,0,-inf,0.0
30700,2016,2,0,0,0,0,-inf,0.6931471805599453
30800,2016,1,0,0,0,0,-inf,0.0
30900,2016,0,0,0,0,0,-inf,-inf
31000,2016,1,0,0,0,0,-inf,0.0
31101,2016,1,0,0,0,0,-inf,0.0
31102,2016,0,0,0,0,0,-inf,-inf
31200,2016,0,1,0,0,0,0.0,-inf
31300,2016,0,0,0,0,0,-inf,-inf
31401,2016,4,1,0,0,0,0.0,1.3862943611198906
31402,2016,2,0,0,0,0,-inf,0.6931471805599453
31501,2016,1,3,0,0,0,1.0986122886681098,0.0
31502,2016,1,2,0,0,0,0.6931471805599453,0.0
31600,2016,0,3,0,0,0,1.0986122886681098,-inf
31700,2016,1,0,0,0,0,-inf,0.0
31800,2016,0,0,0,0,0,-inf,-inf
31900,2016,0,0,0,0,0,-inf,-inf
32000,2016,1,1,0,0,0,0.0,0.0
32100,2016,0,0,0,0,0,-inf,-inf
32300,2016,0,0,0,0,0,-inf,-inf
32500,2016,0,0,0,0,0,-inf,-inf
32600,2016,1,1,0,0,0,0.0,0.0
32900,2016,1,0,0,0,0,-inf,0.0
33000,2016,1,1,0,0,0,0.0,0.0
33101,2016,1,2,0,0,0,0.6931471805599453,0.0
33102,2016,4,2,0,0,0,0.6931471805599453,1.3862943611198906
33200,2016,0,1,0,0,0,0.0,-inf
33300,2016,1,0,0,0,0,-inf,0.0
33400,2016,1,1,0,0,0,0.0,0.0
33500,2016,2,6,0,0,0,1.791759469228055,0.6931471805599453
33600,2016,0,1,0,0,0,0.0,-inf
33701,2016,1,1,0,0,0,0.0,0.0
33800,2016,3,2,0,0,0,0.6931471805599453,1.0986122886681098
33900,2016,0,1,0,0,0,0.0,-inf
34000,2016,0,0,0,0,0,-inf,-inf
34100,2016,1,3,0,0,0,1.0986122886681098,0.0
34400,2016,4,2,0,0,0,0.6931471805599453,1.3862943611198906
34501,2016,0,0,0,0,0,-inf,-inf
34502,2016,2,3,0,0,0,1.0986122886681098,0.6931471805599453
34600,2016,0,0,0,0,0,-inf,-inf
34701,2016,1,0,0,0,0,-inf,0.0
34702,2016,0,0,0,0,0,-inf,-inf
34801,2016,0,0,0,0,0,-inf,-inf
34802,2016,0,0,0,0,0,-inf,-inf
34803,2016,0,1,0,0,0,0.0,-inf
34900,2016,1,2,0,0,0,0.6931471805599453,0.0
35100,2016,2,0,0,0,0,-inf,0.6931471805599453
35200,2016,0,1,0,0,0,0.0,-inf
35301,2016,1,0,0,0,0,-inf,0.0
35302,2016,1,2,0,0,0,0.6931471805599453,0.0
35500,2016,4,3,0,0,0,1.0986122886681098,1.3862943611198906
35601,2016,0,2,0,0,0,0.6931471805599453,-inf
35602,2016,1,2,0,0,0,0.6931471805599453,0.0
35701,2016,3,0,0,0,0,-inf,1.0986122886681098
35702,2016,0,0,0,0,0,-inf,-inf
35800,2016,0,0,0,0,0,-inf,-inf
35900,2016,4,2,0,0,0,0.6931471805599453,1.3862943611198906
36000,2016,4,1,0,0,0,0.0,1.3862943611198906
36100,2016,0,2,0,0,0,0.6931471805599453,-inf
36201,2016,0,3,0,0,0,1.0986122886681098,-inf
36203,2016,1,0,0,0,0,-inf,0.0
36301,2016,4,1,0,0,0,0.0,1.3862943611198906
36302,2016,0,0,0,0,0,-inf,-inf
36303,2016,0,0,0,0,0,-inf,-inf
36400,2016,0,2,0,0,0,0.6931471805599453,-inf
36501,2016,3,2,0,0,0,0.6931471805599453,1.0986122886681098
36502,2016,0,2,0,0,0,0.6931471805599453,-inf
36600,2016,4,4,0,0,0,1.3862943611198906,1.3862943611198906
36700,2016,13,5,1,0,0,1.6094379124341003,2.5649493574615367
36901,2016,1,0,0,0,0,-inf,0.0
36902,2016,7,7,1,0,0,1.9459101490553132,1.9459101490553132
37200,2016,2,8,0,0,0,2.0794415416798357,0.6931471805599453
37300,2016,1,2,0,0,0,0.6931471805599453,0.0
37500,2016,1,0,0,0,0,-inf,0.0
37600,2016,4,3,1,0,0,1.0986122886681098,1.3862943611198906
37700,2016,3,0,0,0,0,-inf,1.0986122886681098
37800,2016,0,2,0,0,0,0.6931471805599453,-inf
37900,2016,2,2,0,0,0,0.6931471805599453,0.6931471805599453
38000,2016,0,0,0,0,0,-inf,-inf
38100,2016,3,2,0,0,0,0.6931471805599453,1.0986122886681098
38200,2016,0,3,0,0,0,1.0986122886681098,-inf
38301,2016,0,0,0,0,0,-inf,-inf
38400,2016,2,1,0,0,0,0.0,0.6931471805599453
38500,2016,4,1,0,0,0,0.0,1.3862943611198906
38700,2016,4,3,0,0,0,1.0986122886681098,1.3862943611198906
38800,2016,0,1,0,0,0,0.0,-inf
38900,2016,0,1,0,0,0,0.0,-inf
39001,2016,0,0,0,0,0,-inf,-inf
39002,2016,0,1,0,0,0,0.0,-inf
39100,2016,0,0,0,0,0,-inf,-inf
100102,2016,0,0,0,0,0,-inf,-inf
100201,2016,0,0,0,0,0,-inf,-inf
101401,2016,0,0,0,0,0,-inf,-inf
200104,2016,0,0,0,0,0,-inf,-inf
202500,2016,0,1,0,0,0,0.0,-inf
203804,2016,0,0,0,0,0,-inf,-inf
204101,2016,0,0,0,0,0,-inf,-inf
204300,2016,0,0,0,0,0,-inf,-inf
204701,2016,0,0,0,0,0,-inf,-inf
205503,2016,0,0,0,0,0,-inf,-inf
205805,2016,0,0,0,0,0,-inf,-inf
205810,2016,0,0,0,0,0,-inf,-inf
210300,2016,1,1,0,0,0,0.0,0.0
210500,2016,0,0,0,0,0,-inf,-inf
304403,2016,0,0,0,0,0,-inf,-inf
400802,2016,0,0,0,0,0,-inf,-inf
403701,2016,1,1,0,0,0,0.0,0.0
408800,2016,0,0,0,0,0,-inf,-inf
408900,2016,0,0,0,0,0,-inf,-inf
409804,2016,0,0,0,0,0,-inf,-inf
980000,2016,0,0,0,0,0,-inf,-inf
980001,2016,1,1,0,0,0,0.0,0.0
980002,2016,0,1,0,0,0,0.0,-inf
980003,2016,2,2,1,0,0,0.6931471805599453,0.6931471805599453
980100,2016,1,0,0,0,0,-inf,0.0
980300,2016,1,2,0,0,0,0.6931471805599453,0.0
980400,2016,4,4,0,0,0,1.3862943611198906,1.3862943611198906
980600,2016,3,2,0,0,0,0.6931471805599453,1.0986122886681098
980701,2016,0,1,0,0,0,0.0,-inf
980702,2016,3,1,0,0,0,0.0,1.0986122886681098
980800,2016,0,0,0,0,0,-inf,-inf
980901,2016,3,4,0,0,0,1.3862943611198906,1.0986122886681098
980902,2016,0,0,0,0,0,-inf,-inf
980903,2016,0,0,0,0,0,-inf,-inf
980906,2016,0,1,0,0,0,0.0,-inf
989100,2016,0,1,0,0,0,0.0,-inf
989200,2016,1,0,0,0,0,-inf,0.0
989300,2016,1,0,0,0,0,-inf,0.0
101,2017,20,26,1,0,0,3.258096538021482,2.995732273553991
102,2017,2,6,1,0,0,1.791759469228055,0.6931471805599453
200,2017,18,14,1,0,0,2.6390573296152584,2.8903717578961645
300,2017,7,5,1,0,0,1.6094379124341003,1.9459101490553132
401,2017,3,4,1,0,0,1.3862943611198906,1.0986122886681098
403,2017,9,8,1,0,0,2.0794415416798357,2.1972245773362196
404,2017,9,10,1,0,0,2.302585092994046,2.1972245773362196
500,2017,10,22,1,0,0,3.091042453358316,2.302585092994046
600,2017,15,15,1,0,0,2.70805020110221,2.70805020110221
701,2017,18,13,1,0,0,2.5649493574615367,2.8903717578961645
702,2017,8,6,1,0,0,1.791759469228055,2.0794415416798357
801,2017,4,1,1,0,0,0.0,1.3862943611198906
803,2017,5,7,1,0,0,1.9459101490553132,1.6094379124341003
805,2017,7,4,1,0,0,1.3862943611198906,1.9459101490553132
806,2017,11,7,1,0,0,1.9459101490553132,2.3978952727983707
901,2017,4,5,1,0,0,1.6094379124341003,1.3862943611198906
902,2017,3,5,1,0,0,1.6094379124341003,1.0986122886681098
1001,2017,6,6,1,0,0,1.791759469228055,1.791759469228055
1002,2017,16,7,1,0,0,1.9459101490553132,2.772588722239781
1101,2017,4,4,1,0,0,1.3862943611198906,1.3862943611198906
1102,2017,4,2,1,0,0,0.6931471805599453,1.3862943611198906
1201,2017,3,2,1,0,0,0.6931471805599453,1.0986122886681098
1203,2017,1,1,1,0,0,0.0,0.0
1204,2017,2,4,1,0,0,1.3862943611198906,0.6931471805599453
1301,2017,0,0,1,0,0,-inf,-inf
1302,2017,4,2,1,0,0,0.6931471805599453,1.3862943611198906
1400,2017,2,5,1,0,0,1.6094379124341003,0.6931471805599453
1500,2017,7,8,1,0,0,2.0794415416798357,1.9459101490553132
1600,2017,17,7,1,0,0,1.9459101490553132,2.833213344056216
1700,2017,1,1,1,0,0,0.0,0.0
1800,2017,3,4,1,0,0,1.3862943611198906,1.0986122886681098
1900,2017,1,1,1,0,0,0.0,0.0
2000,2017,0,3,0,0,0,1.0986122886681098,-inf
2100,2017,2,1,1,0,0,0.0,0.6931471805599453
2200,2017,3,0,1,0,0,-inf,1.0986122886681098
2300,2017,4,2,1,0,0,0.6931471805599453,1.3862943611198906
2400,2017,7,8,1,0,0,2.0794415416798357,1.9459101490553132
2500,2017,2,0,1,0,0,-inf,0.6931471805599453
2701,2017,1,0,0,0,0,-inf,0.0
2702,2017,2,3,0,0,0,1.0986122886681098,0.6931471805599453
2801,2017,2,1,0,0,0,0.0,0.6931471805599453
2802,2017,6,3,0,0,0,1.0986122886681098,1.791759469228055
2900,2017,1,4,0,0,0,1.3862943611198906,0.0
3001,2017,1,0,0,0,0,-inf,0.0
3002,2017,2,0,0,0,0,-inf,0.6931471805599453
3100,2017,0,3,0,0,0,1.0986122886681098,-inf
3200,2017,0,0,0,0,0,-inf,-inf
3300,2017,0,2,0,0,0,0.6931471805599453,-inf
3600,2017,1,0,0,0,0,-inf,0.0
3701,2017,0,1,0,0,0,0.0,-inf
3702,2017,1,0,0,0,0,-inf,0.0
3800,2017,3,1,0,0,0,0.0,1.0986122886681098
3901,2017,2,3,0,0,0,1.0986122886681098,0.6931471805599453
3902,2017,1,2,0,0,0,0.6931471805599453,0.0
4001,2017,2,1,0,0,0,0.0,0.6931471805599453
4002,2017,0,0,0,0,0,-inf,-inf
4101,2017,0,2,0,0,0,0.6931471805599453,-inf
4103,2017,2,1,0,0,0,0.0,0.6931471805599453
4104,2017,0,0,0,0,0,-inf,-inf
4201,2017,1,0,0,0,0,-inf,0.0
4202,2017,1,1,0,0,0,0.0,0.0
5400,2017,0,0,0,0,0,-inf,-inf
5500,2017,0,0,0,0,0,-inf,-inf
5600,2017,0,1,0,0,0,0.0,-inf
6000,2017,0,1,0,0,0,0.0,-inf
6200,2017,0,0,0,0,0,-inf,-inf
6300,2017,1,0,0,0,0,-inf,0.0
6600,2017,3,3,0,0,0,1.0986122886681098,1.0986122886681098
6700,2017,1,0,0,0,0,-inf,0.0
7000,2017,0,1,0,0,0,0.0,-inf
7101,2017,1,0,0,0,0,-inf,0.0
7200,2017,1,0,0,0,0,-inf,0.0
7300,2017,1,0,0,0,0,-inf,0.0
7400,2017,0,0,0,0,0,-inf,-inf
7700,2017,0,0,0,0,0,-inf,-inf
7800,2017,0,1,0,0,0,0.0,-inf
7900,2017,1,0,0,0,0,-inf,0.0
8000,2017,0,2,0,0,0,0.6931471805599453,-inf
8101,2017,0,0,0,0,0,-inf,-inf
8102,2017,0,0,0,0,0,-inf,-inf
8200,2017,0,1,0,0,0,0.0,-inf
8302,2017,1,0,0,0,0,-inf,0.0
8400,2017,0,0,0,0,0,-inf,-inf
8500,2017,2,1,0,0,0,0.0,0.6931471805599453
8601,2017,4,3,0,0,0,1.0986122886681098,1.3862943611198906
8602,2017,0,1,0,0,0,0.0,-inf
8701,2017,1,2,0,0,0,0.6931471805599453,0.0
8702,2017,4,3,0,0,0,1.0986122886681098,1.3862943611198906
8801,2017,3,2,0,0,0,0.6931471805599453,1.0986122886681098
8802,2017,8,6,0,0,0,1.791759469228055,2.0794415416798357
9000,2017,1,3,0,0,0,1.0986122886681098,0.0
9100,2017,3,4,0,0,0,1.3862943611198906,1.0986122886681098
9200,2017,0,2,0,0,0,0.6931471805599453,-inf
9300,2017,0,0,0,0,0,-inf,-inf
9400,2017,0,0,0,0,0,-inf,-inf
9500,2017,0,1,0,0,0,0.0,-inf
9600,2017,0,0,0,0,0,-inf,-inf
9801,2017,0,0,0,0,0,-inf,-inf
9802,2017,0,0,0,0,0,-inf,-inf
10000,2017,1,0,0,0,0,-inf,0.0
10100,2017,0,0,0,0,0,-inf,-inf
10200,2017,0,0,0,0,0,-inf,-inf
10300,2017,0,1,0,0,0,0.0,-inf
10400,2017,0,0,0,0,0,-inf,-inf
10500,2017,0,0,0,0,0,-inf,-inf
10600,2017,0,0,0,0,0,-inf,-inf
10700,2017,0,0,0,0,0,-inf,-inf
10800,2017,2,0,0,0,0,-inf,0.6931471805599453
10900,2017,0,0,0,0,0,-inf,-inf
11000,2017,0,0,0,0,0,-inf,-inf
11100,2017,2,2,0,0,0,0.6931471805599453,0.6931471805599453
11200,2017,0,0,0,0,0,-inf,-inf
11300,2017,0,0,0,0,0,-inf,-inf
11400,2017,0,1,0,0,0,0.0,-inf
11500,2017,1,1,0,0,0,0.0,0.0
11700,2017,0,0,0,0,0,-inf,-inf
11800,2017,0,0,0,0,0,-inf,-inf
11900,2017,1,0,0,0,0,-inf,0.0
12000,2017,0,2,0,0,0,0.6931471805599453,-inf
12100,2017,0,2,0,0,0,0.6931471805599453,-inf
12201,2017,0,0,0,0,0,-inf,-inf
12203,2017,2,4,0,0,0,1.3862943611198906,0.6931471805599453
12204,2017,0,0,0,0,0,-inf,-inf
12501,2017,0,2,1,0,0,0.6931471805599453,-inf
12502,2017,5,4,1,0,0,1.3862943611198906,1.6094379124341003
13100,2017,0,0,1,0,0,-inf,-inf
13200,2017,1,0,1,0,0,-inf,0.0
13300,2017,2,2,1,0,0,0.6931471805599453,0.6931471805599453
13401,2017,2,0,1,0,0,-inf,0.6931471805599453
13402,2017,2,2,1,0,0,0.6931471805599453,0.6931471805599453
13500,2017,1,2,1,0,0,0.6931471805599453,0.0
13601,2017,3,1,1,0,0,0.0,1.0986122886681098
13602,2017,0,0,0,0,0,-inf,-inf
13701,2017,0,1,0,0,0,0.0,-inf
13702,2017,2,1,0,0,0,0.0,0.6931471805599453
13800,2017,0,1,0,0,0,0.0,-inf
13900,2017,0,0,0,0,0,-inf,-inf
14000,2017,1,0,0,0,0,-inf,0.0
14100,2017,0,2,0,0,0,0.6931471805599453,-inf
14201,2017,6,1,0,0,0,0.0,1.791759469228055
14202,2017,3,3,0,0,0,1.0986122886681098,1.0986122886681098
14300,2017,6,2,0,0,0,0.6931471805599453,1.791759469228055
14400,2017,7,4,0,0,0,1.3862943611198906,1.9459101490553132
14600,2017,2,2,0,0,0,0.6931471805599453,0.6931471805599453
14700,2017,3,1,0,0,0,0.0,1.0986122886681098
14800,2017,0,0,0,0,0,-inf,-inf
14900,2017,0,0,0,0,0,-inf,-inf
15102,2017,1,1,0,0,0,0.0,0.0
15300,2017,1,0,0,0,0,-inf,0.0
15600,2017,1,2,0,0,0,0.6931471805599453,0.0
